,Date,Total Cases,Total Deaths
321,Jan 01$ 2021,596193,12824
322,Jan 02$ 2021,597033,12829
323,Jan 03$ 2021,597774,12834
324,Jan 04$ 2021,598369,12844
325,Jan 05$ 2021,599126,12856
326,Jan 06$ 2021,599965,12865
327,Jan 07$ 2021,600755,12869
328,Jan 08$ 2021,601424,12877
329,Jan 09$ 2021,602331,12881
330,Jan 10$ 2021,602938,12895
331,Jan 11$ 2021,603739,12906
332,Jan 12$ 2021,604549,12911
333,Jan 13$ 2021,605416,12915
334,Jan 14$ 2021,606186,12922
335,Jan 15$ 2021,606991,12932
336,Jan 16$ 2021,607587,12935
337,Jan 17$ 2021,608232,12944
338,Jan 18$ 2021,609029,12953
339,Jan 19$ 2021,609852,12962
340,Jan 20$ 2021,610598,12968
341,Jan 21$ 2021,611407,12977
342,Jan 22$ 2021,612092,12984
343,Jan 23$ 2021,612870,12988
344,Jan 24$ 2021,613763,12993
345,Jan 25$ 2021,614576,13000
346,Jan 26$ 2021,615380,13010
347,Jan 27$ 2021,616259,13018
348,Jan 28$ 2021,617202,13024
349,Jan 29$ 2021,618147,13036
350,Jan 30$ 2021,618922,13041
351,Jan 31$ 2021,619636,13047
352,Feb 01$ 2021,620620,13057
353,Feb 02$ 2021,621755,13068
354,Feb 03$ 2021,623072,13079
355,Feb 04$ 2021,624222,13091
356,Feb 05$ 2021,625756,13103
357,Feb 06$ 2021,627416,13111
358,Feb 07$ 2021,628550,13120
359,Feb 08$ 2021,630263,13126
360,Feb 09$ 2021,632257,13134
361,Feb 10$ 2021,634539,13140
362,Feb 11$ 2021,636908,13144
363,Feb 12$ 2021,639438,13157
364,Feb 13$ 2021,641628,13164
365,Feb 14$ 2021,643852,13179
366,Feb 15$ 2021,646650,13185
367,Feb 16$ 2021,649982,13192
368,Feb 17$ 2021,653557,13204
369,Feb 18$ 2021,657453,13220
370,Feb 19$ 2021,661477,13232
371,Feb 20$ 2021,664750,13245
372,Feb 21$ 2021,667937,13272
373,Feb 22$ 2021,671801,13295
374,Feb 23$ 2021,675982,13311
375,Feb 24$ 2021,680288,13324
376,Feb 25$ 2021,684362,13351
377,Feb 26$ 2021,688698,13365
378,Feb 27$ 2021,692241,13383
379,Feb 28$ 2021,695489,13406
380,Mar 01$ 2021,699088,13428
381,Mar 02$ 2021,703778,13458
382,Mar 03$ 2021,708951,13483
383,Mar 04$ 2021,713994,13507
384,Mar 05$ 2021,719121,13537
385,Mar 06$ 2021,723189,13548
386,Mar 07$ 2021,726548,13572
